kelurahanid,subdistrictname,kelurahanname,recordstatus
3328,LAWEYAN,LAWEYAN,1
3329,LAWEYAN,LAWEYAN,1
3330,LAWEYAN,LAWEYAN,1
3331,LAWEYAN,LAWEYAN,1
3332,LAWEYAN,LAWEYAN,1
3333,LAWEYAN,LAWEYAN,1
3334,LAWEYAN,LAWEYAN,1
3335,LAWEYAN,LAWEYAN,1
3336,LAWEYAN,LAWEYAN,1
3337,PASAR KLIWON,PASAR KLIWON,1
3338,PASAR KLIWON,PASAR KLIWON,1
3339,PASAR KLIWON,PASAR KLIWON,1
3340,PASAR KLIWON,PASAR KLIWON,1
3341,PASAR KLIWON,PASAR KLIWON,1
3342,PASAR KLIWON,PASAR KLIWON,1
3343,PASAR KLIWON,PASAR KLIWON,1
3344,PASAR KLIWON,PASAR KLIWON,1
3345,PASAR KLIWON,PASAR KLIWON,1
3346,PASAR KLIWON,PASAR KLIWON,1
3347,SERENGAN,SERENGAN,1
3348,SERENGAN,SERENGAN,1
3349,SERENGAN,SERENGAN,1
3350,SERENGAN,SERENGAN,1
3351,SERENGAN,SERENGAN,1
3352,SERENGAN,SERENGAN,1
3353,SERENGAN,SERENGAN,1
3354,SERENGAN,SERENGAN,1
3355,BANSARI,BANSARI,1
3356,BEJEN,BEJEN,1
3357,BEJEN,BEJEN,1
3358,CANDIROTO,CANDIROTO,1
3359,GEMAWANG,GEMAWANG,1
3360,GEMAWANG,GEMAWANG,1
3361,GEMAWANG,GEMAWANG,1
3362,JUMO,JUMO,1
3363,JUMO,JUMO,1
3364,KALORAN,KALORAN,1
3365,KANDANGAN,KANDANGAN,1
3366,KANDANGAN,KANDANGAN,1
3367,KANDANGAN                ,KANDANGAN,1
3368,KANDANGAN                ,KANDANGAN,1
3369,KANDANGAN                ,KANDANGAN,1
3370,KANDANGAN                ,KANDANGAN,1
3371,KANDANGAN                ,KANDANGAN,1
3372,KEDU,KEDU,1
3373,KLEDUNG,KLEDUNG,1
3374,KRANGGAN,KRANGGAN,1
3375,KRANGGAN,KRANGGAN,1
3376,NGADIREJO,NGADIREJO,1
3377,PARAKAN,PARAKAN,1
3378,PARAKAN,PARAKAN,1
3379,PRINGSURAT,PRINGSURAT,1
3380,SELOPAMPANG,SELOPAMPANG,1
3381,SELOPAMPANG,SELOPAMPANG,1
3382,TEMANGGUNG,TEMANGGUNG,1
3383,TEMANGGUNG,TEMANGGUNG,1
3384,TEMANGGUNG,TEMANGGUNG,1
3385,TEMANGGUNG,TEMANGGUNG,1
3386,TEMANGGUNG,TEMANGGUNG,1
3387,TEMANGGUNG,TEMANGGUNG,1
3388,TEMANGGUNG,TEMANGGUNG,1
3389,TEMANGGUNG,TEMANGGUNG,1
3390,TEMANGGUNG,TEMANGGUNG,1
3391,TEMBARAK,TEMBARAK,1
3392,TLOGOMULYO,TLOGOMULYO,1
3393,TLOGOMULYO,TLOGOMULYO,1
3394,TLOGOMULYO,TLOGOMULYO,1
3395,TRETEP,TRETEP,1
3396,WONOBOYO,WONOBOYO,1
3397,WONOBOYO,WONOBOYO,1
3398,BATURETNO,BATURETNO,1
3399,BATUWARNO,BATUWARNO,1
3400,BULUKERTO,BULUKERTO,1
3401,EROMOKO,EROMOKO,1
3402,GIRIMARTO,GIRIMARTO,1
3403,GIRITONTRO,GIRITONTRO,1
3404,GIRIWOYO,GIRIWOYO,1
3405,JATIPURNO,JATIPURNO,1
3406,JATIROTO,JATIROTO,1
3407,JATIROTO,JATIROTO,1
3408,JATISRONO,JATISRONO,1
3409,KISMANTORO,KISMANTORO,1
3410,MANYARAN,MANYARAN,1
3411,NGADIROJO,NGADIROJO,1
3412,NGADIROJO,NGADIROJO,1
3413,NGADIROJO,NGADIROJO,1
3414,NGUNTORONADI,NGUNTORONADI,1
3415,PARANG GUPITO,PARANG GUPITO,1
3416,PRACIMANTORO,PRACIMANTORO,1
3417,PURWANTORO,PURWANTORO,1
3418,SELOGIRI,SELOGIRI,1
3419,SLOGOHIMO,SLOGOHIMO,1
3420,TIRTOMOYO,TIRTOMOYO,1
3421,WONOGIRI,WONOGIRI,1
3422,WONOGIRI,WONOGIRI,1
3423,WONOGIRI,WONOGIRI,1
3424,WONOGIRI,WONOGIRI,1
3425,WONOGIRI,WONOGIRI,1
3426,WONOGIRI,WONOGIRI,1
3427,WURYANTORO,WURYANTORO,1
3428,GARUNG,GARUNG,1
3429,KALIKAJAR,KALIKAJAR,1
3430,KALIKAJAR,KALIKAJAR,1
3431,KALIWIRO,KALIWIRO,1
3432,KEJAJAR,KEJAJAR,1
3433,KEPIL,KEPIL,1
3434,KERTEK,KERTEK,1
3435,LEKSONO,LEKSONO,1
3436,MOJOTENGAH,MOJOTENGAH,1
3437,SAPURAN,SAPURAN,1
3438,SELOMERTO,SELOMERTO,1
3439,WADASLINTANG,WADASLINTANG,1
3440,WATU MALANG,WATU MALANG,1
3441,WONOSOBO,WONOSOBO,1
3442,WONOSOBO,WONOSOBO,1
3443,WONOSOBO,WONOSOBO,1
3444,WONOSOBO,WONOSOBO,1
3445,WONOSOBO,WONOSOBO,1
3446,WONOSOBO,WONOSOBO,1
3447,WONOSOBO,WONOSOBO,1
3448,WONOSOBO,WONOSOBO,1
3449,WONOSOBO,WONOSOBO,1
3450,WONOSOBO,WONOSOBO,1
3451,WONOSOBO,WONOSOBO,1
3452,WONOSOBO,WONOSOBO,1
3453,WONOSOBO,WONOSOBO,1
3454,WONOSOBO,WONOSOBO,1
3455,WONOSOBO,WONOSOBO,1
3456,AROSBAYA,AROSBAYA,1
3457,BANGKALAN,BANGKALAN,1
3458,BANGKALAN,BANGKALAN,1
3459,BANGKALAN,BANGKALAN,1
3460,BANGKALAN,BANGKALAN,1
3461,BANGKALAN,BANGKALAN,1
3462,BANGKALAN,BANGKALAN,1
3463,BANGKALAN,BANGKALAN,1
3464,BANGKALAN,BANGKALAN,1
3465,BANGKALAN,BANGKALAN,1
3466,BANGKALAN,BANGKALAN,1
3467,BLEGA,BLEGA,1
3468,BURNEH,BURNEH,1
3469,BURNEH,BURNEH,1
3470,GALIS,GALIS,1
3471,GALIS,GALIS,1
3472,GEGER,GEGER,1
3473,GEGER,GEGER,1
3474,GEGER,GEGER,1
3475,KAMAL,KAMAL,1
3476,KLAMPIS,KLAMPIS,1
3477,KOKOP,KOKOP,1
3478,KONANG,KONANG,1
3479,KWANYAR,KWANYAR,1
3480,LABANG,LABANG,1
3481,MODUNG,MODUNG,1
3482,SEPULU,SEPULU,1
3483,SOCAH,SOCAH,1
3484,TANAH MERAH,TANAH MERAH,1
3485,TANAH MERAH,TANAH MERAH,1
3486,TANJUNGBUMI,TANJUNGBUMI,1
3487,TRAGAH,TRAGAH,1
3488,BANGOREJO,BANGOREJO,1
3489,BANYUWANGI,BANYUWANGI,1
3490,BANYUWANGI,BANYUWANGI,1
3491,BANYUWANGI,BANYUWANGI,1
3492,BANYUWANGI,BANYUWANGI,1
3493,BANYUWANGI,BANYUWANGI,1
3494,BANYUWANGI,BANYUWANGI,1
3495,BANYUWANGI,BANYUWANGI,1
3496,BANYUWANGI,BANYUWANGI,1
3497,BANYUWANGI,BANYUWANGI,1
3498,BANYUWANGI,BANYUWANGI,1
3499,CLURING,CLURING,1
3500,GAMBIRAN,GAMBIRAN,1
3501,GENTENG,GENTENG,1
3502,GENTENG,GENTENG,1
3503,GENTENG,GENTENG,1
3504,GENTENG,GENTENG,1
3505,GENTENG,GENTENG,1
3506,GENTENG,GENTENG,1
3507,GENTENG,GENTENG,1
3508,GIRI,GIRI,1
3509,GIRI,GIRI,1
3510,GIRI,GIRI,1
3511,GIRI,GIRI,1
3512,GIRI,GIRI,1
3513,GLAGAH,GLAGAH,1
3514,GLAGAH,GLAGAH,1
3515,GLAGAH,GLAGAH,1
3516,GLAGAH,GLAGAH,1
3517,GLENMORE,GLENMORE,1
3518,KABAT,KABAT,1
3519,KALIBARU,KALIBARU,1
3520,KALIPURO,KALIPURO,1
3521,MUNCAR,MUNCAR,1
3522,PESANGGARAN,PESANGGARAN,1
3523,PURWOHARJO,PURWOHARJO,1
3524,ROGOJAMPI,ROGOJAMPI,1
3525,SEMPU,SEMPU,1
3526,SINGOJURUH,SINGOJURUH,1
3527,SONGGON,SONGGON,1
3528,SRONO,SRONO,1
3529,TEGAL DLIMO,TEGAL DLIMO,1
3530,WONGSOREJO,WONGSOREJO,1
3531,BAKUNG,BAKUNG,1
3532,DOKO,DOKO,1
3533,DOKO,DOKO,1
3534,GANDUSARI,GANDUSARI,1
3535,GANDUSARI,GANDUSARI,1
3536,GARUM,GARUM,1
3537,KADEMANGAN,KADEMANGAN,1
3538,KADEMANGAN,KADEMANGAN,1
3539,KADEMANGAN,KADEMANGAN,1
3540,KADEMANGAN,KADEMANGAN,1
3541,KADEMANGAN,KADEMANGAN,1
3542,KADEMANGAN,KADEMANGAN,1
3543,KADEMANGAN,KADEMANGAN,1
3544,KANIGORO,KANIGORO,1
3545,KESAMBEN,KESAMBEN,1
3546,KESAMBEN,KESAMBEN,1
3547,NGLEGOK,NGLEGOK,1
3548,PANGGUNGREJO,PANGGUNGREJO,1
3549,PONGGOK,PONGGOK,1
3550,SANAN KULON,SANAN KULON,1
3551,SELOPURO,SELOPURO,1
3552,SELOREJO,SELOREJO,1
3553,SELOREJO,SELOREJO,1
3554,SELOREJO,SELOREJO,1
3555,SRENGAT,SRENGAT,1
3556,SUTOJAYAN,SUTOJAYAN,1
3557,UDAN AWU,UDAN AWU,1
3558,WLINGI,WLINGI,1
3559,WONODADI,WONODADI,1
3560,WONODADI,WONODADI,1
3561,WONODADI,WONODADI,1
3562,WONOTIRTO,WONOTIRTO,1
3563,WONOTIRTO,WONOTIRTO,1
3564,WONOTIRTO,WONOTIRTO,1
3565,BALEN,BALEN,1
3566,BAURENO,BAURENO,1
3567,BOJONEGORO,BOJONEGORO,1
3568,BOJONEGORO,BOJONEGORO,1
3569,BOJONEGORO,BOJONEGORO,1
3570,BOJONEGORO,BOJONEGORO,1
3571,BOJONEGORO,BOJONEGORO,1
3572,BOJONEGORO,BOJONEGORO,1
3573,BOJONEGORO,BOJONEGORO,1
3574,BOJONEGORO,BOJONEGORO,1
3575,BOJONEGORO,BOJONEGORO,1
3576,BOJONEGORO,BOJONEGORO,1
3577,BUBULAN,BUBULAN,1
3578,DANDER,DANDER,1
3579,KALITIDU,KALITIDU,1
3580,KANOR,KANOR,1
3581,KAPAS,KAPAS,1
3582,KASIMAN,KASIMAN,1
3583,KEDEWAN,KEDEWAN,1
3584,KEDUNGADEM,KEDUNGADEM,1
3585,KEPOHBARU,KEPOHBARU,1
3586,MALO,MALO,1
3587,MARGOMULYO,MARGOMULYO,1
3588,NGAMBON,NGAMBON,1
3589,NGASEM,NGASEM,1
3590,NGRAHO,NGRAHO,1
3591,PADANGAN,PADANGAN,1
3592,SEKAR,SEKAR,1
3593,SUGIHWARAS,SUGIHWARAS,1
3594,SUKOSEWU,SUKOSEWU,1
3595,SUMBERREJO,SUMBERREJO,1
3596,TAMBAKREJO,TAMBAKREJO,1
3597,TEMAYANG,TEMAYANG,1
3598,BONDOWOSO,BONDOWOSO,1
3599,BONDOWOSO,BONDOWOSO,1
3600,CERME,CERME,1
3601,CERME,CERME,1
3602,CURAHDAMI,CURAHDAMI,1
3603,GRUJUGAN,GRUJUGAN,1
3604,KLABANG,KLABANG,1
3605,MAESAN,MAESAN,1
3606,PRAJEKAN,PRAJEKAN,1
3607,PUJER,PUJER,1
3608,SUKOSARI,SUKOSARI,1
3609,TAMANAN,TAMANAN,1
3610,TAPEN,TAPEN,1
3611,TEGALAMPEL,TEGALAMPEL,1
3612,TENGGARANG,TENGGARANG,1
3613,TLOGOSARI,TLOGOSARI,1
3614,WRINGIN,WRINGIN,1
3615,BALONG PANGGANG,BALONG PANGGANG,1
3616,BENJENG,BENJENG,1
3617,BUNGAH,BUNGAH,1
3618,DRIYOREJO,DRIYOREJO,1
3619,DUDUK SAMPEYAN,DUDUK SAMPEYAN,1
3620,GRESIK,GRESIK,1
3621,GRESIK,GRESIK,1
3622,GRESIK,GRESIK,1
3623,GRESIK,GRESIK,1
3624,GRESIK,GRESIK,1
3625,GRESIK,GRESIK,1
3626,GRESIK,GRESIK,1
3627,GRESIK,GRESIK,1
3628,GRESIK,GRESIK,1
3629,GRESIK,GRESIK,1
3630,KEBOMAS,KEBOMAS,1
3631,KEBOMAS,KEBOMAS,1
3632,KEBOMAS,KEBOMAS,1
3633,KEBOMAS,KEBOMAS,1
3634,KEBOMAS,KEBOMAS,1
3635,KEBOMAS,KEBOMAS,1
3636,KEDAMEAN,KEDAMEAN,1
3637,MANYAR,MANYAR,1
3638,MENGANTI,MENGANTI,1
3639,PANCENG,PANCENG,1
3640,SANGKAPURA,SANGKAPURA,1
3641,SIDAYU,SIDAYU,1
3642,UJUNG PANGKAH,UJUNG PANGKAH,1
3643,WRINGIN ANOM,WRINGIN ANOM,1
3644,AJUNG,AJUNG,1
3645,AMBULU,AMBULU,1
3646,ARJASA,ARJASA,1
3647,ARJASA,ARJASA,1
3648,ARJASA,ARJASA,1
3649,BALUNG,BALUNG,1
3650,BANGSALSARI,BANGSALSARI,1
3651,GUMUKMAS,GUMUKMAS,1
3652,JELBUK,JELBUK,1
3653,JENGGAWAH,JENGGAWAH,1
3654,KALISAT,KALISAT,1
3655,KALIWATES,KALIWATES,1
3656,KALIWATES,KALIWATES,1
3657,KALIWATES,KALIWATES,1
3658,KALIWATES,KALIWATES,1
3659,KALIWATES,KALIWATES,1
3660,KALIWATES,KALIWATES,1
3661,KALIWATES,KALIWATES,1
3662,KENCONG,KENCONG,1
3663,LEDOK OMBO,LEDOK OMBO,1
3664,MAYANG,MAYANG,1
3665,MUMBULSARI,MUMBULSARI,1
3666,PAKUSARI,PAKUSARI,1
3667,PANTI,PANTI,1
3668,PANTI,PANTI,1
3669,PATRANG,PATRANG,1
3670,PATRANG,PATRANG,1
3671,PATRANG,PATRANG,1
3672,PATRANG,PATRANG,1
3673,PATRANG,PATRANG,1
3674,PATRANG,PATRANG,1
3675,PATRANG,PATRANG,1
3676,PATRANG,PATRANG,1
3677,PATRANG,PATRANG,1
3678,PUGER,PUGER,1
3679,RAMBIPUJI,RAMBIPUJI,1
3680,SEMBORO,SEMBORO,1
3681,SILO,SILO,1
3682,SUKORAMBI,SUKORAMBI,1
3683,SUKOWONO,SUKOWONO,1
3684,SUMBER BARU,SUMBER BARU,1
3685,SUMBERJAMBE,SUMBERJAMBE,1
3686,SUMBERSARI,SUMBERSARI,1
3687,SUMBERSARI,SUMBERSARI,1
3688,SUMBERSARI,SUMBERSARI,1
3689,SUMBERSARI,SUMBERSARI,1
3690,SUMBERSARI,SUMBERSARI,1
3691,SUMBERSARI,SUMBERSARI,1
3692,SUMBERSARI,SUMBERSARI,1
3693,TANGGUL,TANGGUL,1
3694,TEMPUREJO,TEMPUREJO,1
3695,UMBULSARI,UMBULSARI,1
3696,WULUHAN,WULUHAN,1
3697,BANDARKEDUNGMULYO,BANDARKEDUNGMULYO,1
3698,BARENG,BARENG,1
3699,DIWEK,DIWEK,1
3700,GUDO,GUDO,1
3701,JOGOROTO,JOGOROTO,1
3702,KABUH,KABUH,1
3703,KUDU,KUDU,1
3704,MEGALUH,MEGALUH,1
3705,MOJOAGUNG,MOJOAGUNG,1
3706,MOJOWARNO,MOJOWARNO,1
3707,NGORO,NGORO,1
3708,NGORO,NGORO,1
3709,PERAK,PERAK,1
3710,PETERONGAN,PETERONGAN,1
3711,PLANDAAN,PLANDAAN,1
3712,PLOSO,PLOSO,1
3713,SUMOBITO,SUMOBITO,1
3714,TEMBELANG,TEMBELANG,1
3715,BANYAKAN,BANYAKAN,1
3716,BANYAKAN,BANYAKAN,1
3717,GAMPENGREJO,GAMPENGREJO,1
3718,GURAH,GURAH,1
3719,KANDAT,KANDAT,1
3720,KEPUNG,KEPUNG,1
3721,KRAS,KRAS,1
3722,KUNJANG,KUNJANG,1
3723,MOJO,MOJO,1
3724,NGADILUWIH,NGADILUWIH,1
3725,NGANCAR,NGANCAR,1
3726,PAGU,PAGU,1
3727,PAPAR,PAPAR,1
3728,PARE,PARE,1
3729,PARE,PARE,1
3730,PARE,PARE,1
3731,PARE,PARE,1
3732,PARE,PARE,1
3733,PARE,PARE,1
3734,PLEMAHAN,PLEMAHAN,1
3735,PLOSO KLATEN,PLOSO KLATEN,1
3736,PUNCU,PUNCU,1
3737,PURWOASRI,PURWOASRI,1
3738,RINGINREJO,RINGINREJO,1
3739,RINGINREJO,RINGINREJO,1
3740,RINGINREJO,RINGINREJO,1
3741,SEMEN,SEMEN,1
3742,TAROKAN,TAROKAN,1
3743,BANGSAL,BANGSAL,1
3744,DAWARBLANDONG,DAWARBLANDONG,1
3745,DLANGGU,DLANGGU,1
3746,GEDEK,GEDEK,1
3747,JATIREJO,JATIREJO,1
3748,KEMLAGI,KEMLAGI,1
3749,KUTOREJO,KUTOREJO,1
3750,MOJOANYAR,MOJOANYAR,1
3751,MOJOSARI,MOJOSARI,1
3752,PUNGGING,PUNGGING,1
3753,PURI,PURI,1
3754,SOOKO,SOOKO,1
3755,SOOKO,SOOKO,1
3756,SOOKO,SOOKO,1
3757,TRAWAS,TRAWAS,1
3758,TROWULAN,TROWULAN,1
3759,BAGOR,BAGOR,1
3760,BARON,BARON,1
3761,BERBEK,BERBEK,1
3762,JATIKALEN,JATIKALEN,1
3763,KERTOSONO,KERTOSONO,1
3764,LOCERET,LOCERET,1
3765,NGANJUK,NGANJUK,1
3766,NGETOS,NGETOS,1
3767,NGLUYU,NGLUYU,1
3768,NGRONGGOT,NGRONGGOT,1
3769,PACE,PACE,1
3770,PATIANROWO,PATIANROWO,1
3771,PRAMBON,PRAMBON,1
3772,PRAMBON,PRAMBON,1
3773,REJOSO,REJOSO,1
3774,REJOSO,REJOSO,1
3775,SAWAHAN,SAWAHAN,1
3776,SAWAHAN,SAWAHAN,1
3777,SAWAHAN,SAWAHAN,1
3778,SAWAHAN,SAWAHAN,1
3779,SAWAHAN,SAWAHAN,1
3780,SAWAHAN,SAWAHAN,1
3781,SAWAHAN,SAWAHAN,1
3782,SAWAHAN,SAWAHAN,1
3783,SAWAHAN,SAWAHAN,1
3784,SUKOMORO,SUKOMORO,1
3785,SUKOMORO,SUKOMORO,1
3786,SUKOMORO,SUKOMORO,1
3787,TANJUNGANOM,TANJUNGANOM,1
3788,WILANGAN,WILANGAN,1
3789,BANTUR,BANTUR,1
3790,BULULAWANG,BULULAWANG,1
3791,DAMPIT,DAMPIT,1
3792,DAU,DAU,1
3793,DONOMULYO,DONOMULYO,1
3794,DONOMULYO,DONOMULYO,1
3795,GEDANGAN,GEDANGAN,1
3796,GEDANGAN,GEDANGAN,1
3797,GONDANGLEGI,GONDANGLEGI,1
3798,JABUNG,JABUNG,1
3799,JABUNG,JABUNG,1
3800,JABUNG,JABUNG,1
3801,JABUNG,JABUNG,1
3802,KALIPARE,KALIPARE,1
3803,KALIPARE,KALIPARE,1
3804,KARANGPLOSO,KARANGPLOSO,1
3805,KASEMBON,KASEMBON,1
3806,KEPANJEN,KEPANJEN,1
3807,KROMENGAN,KROMENGAN,1
3808,LAWANG,LAWANG,1
3809,LAWANG,LAWANG,1
3810,LAWANG,LAWANG,1
3811,LAWANG,LAWANG,1
3812,LAWANG,LAWANG,1
3813,LAWANG,LAWANG,1
3814,LAWANG,LAWANG,1
3815,LAWANG,LAWANG,1
3816,NGAJUM,NGAJUM,1
3817,NGANTANG,NGANTANG,1
3818,PAGAK,PAGAK,1
3819,PAKISAJI,PAKISAJI,1
3820,PONCO KUSUMO,PONCO KUSUMO,1
3821,PUJON,PUJON,1
3822,SINGOSARI,SINGOSARI,1
3823,SUMBER PUCUNG,SUMBER PUCUNG,1
3824,SUMBER PUCUNG,SUMBER PUCUNG,1
3825,SUMBERMANJING WETAN,SUMBERMANJING WETAN,1
3826,TAJINAN,TAJINAN,1
3827,TIRTO YUDO,TIRTO YUDO,1
3828,TUMPANG,TUMPANG,1
3829,TUREN,TUREN,1
3830,WAGIR,WAGIR,1
3831,WAJAK,WAJAK,1
3832,MAGERSARI,MAGERSARI,1
3833,MAGERSARI,MAGERSARI,1
3834,MAGERSARI,MAGERSARI,1
3835,MAGERSARI,MAGERSARI,1
3836,MAGERSARI,MAGERSARI,1
3837,MAGERSARI,MAGERSARI,1
3838,MAGERSARI,MAGERSARI,1
3839,MAGERSARI,MAGERSARI,1
3840,MAGERSARI,MAGERSARI,1
3841,PRAJURITKULON,PRAJURITKULON,1
3842,PRAJURITKULON,PRAJURITKULON,1
3843,PRAJURITKULON,PRAJURITKULON,1
3844,PRAJURITKULON,PRAJURITKULON,1
3845,PRAJURITKULON,PRAJURITKULON,1
3846,PRAJURITKULON,PRAJURITKULON,1
3847,PRAJURITKULON,PRAJURITKULON,1
3848,PRAJURITKULON,PRAJURITKULON,1
3849,PRAJURITKULON,PRAJURITKULON,1
3850,BUGUL KIDUL,BUGUL KIDUL,1
3851,BUGUL KIDUL,BUGUL KIDUL,1
3852,BUGUL KIDUL,BUGUL KIDUL,1
3853,BUGUL KIDUL,BUGUL KIDUL,1
3854,BUGUL KIDUL,BUGUL KIDUL,1
3855,BUGUL KIDUL,BUGUL KIDUL,1
3856,BUGUL KIDUL,BUGUL KIDUL,1
3857,BUGUL KIDUL,BUGUL KIDUL,1
3858,GADING REJO,GADING REJO,1
3859,GADING REJO,GADING REJO,1
3860,GADING REJO,GADING REJO,1
3861,GADING REJO,GADING REJO,1
3862,GADING REJO,GADING REJO,1
3863,GADING REJO,GADING REJO,1
3864,GADING REJO,GADING REJO,1
3865,GADING REJO,GADING REJO,1
3866,GADING REJO,GADING REJO,1
3867,GADING REJO,GADING REJO,1
3868,BATU,BATU,1
3869,BATU,BATU,1
3870,BATU,BATU,1
3871,BATU,BATU,1
3872,BATU,BATU,1
3873,BATU,BATU,1
3874,BATU,BATU,1
3875,BATU,BATU,1
3876,BATU,BATU,1
3877,BUMIAJI,BUMIAJI,1
3878,JUNREJO,JUNREJO,1
3879,KEPANJEN KIDUL,KEPANJEN KIDUL,1
3880,KEPANJEN KIDUL,KEPANJEN KIDUL,1
3881,KEPANJEN KIDUL,KEPANJEN KIDUL,1
3882,KEPANJEN KIDUL,KEPANJEN KIDUL,1
3883,KEPANJEN KIDUL,KEPANJEN KIDUL,1
3884,KEPANJEN KIDUL,KEPANJEN KIDUL,1
3885,KEPANJEN KIDUL,KEPANJEN KIDUL,1
3886,KEPANJEN KIDUL,KEPANJEN KIDUL,1
3887,SANAN WETAN,SANAN WETAN,1
3888,SANAN WETAN,SANAN WETAN,1
3889,SANAN WETAN,SANAN WETAN,1
3890,SANAN WETAN,SANAN WETAN,1
3891,SANAN WETAN,SANAN WETAN,1
3892,SANAN WETAN,SANAN WETAN,1
3893,SANAN WETAN,SANAN WETAN,1
3894,SANAN WETAN,SANAN WETAN,1
3895,KOTA KEDIRI,KOTA KEDIRI,1
3896,MOJOROTO,MOJOROTO,1
3897,PESANTREN,PESANTREN,1
3898,KANIGARAN,KANIGARAN,1
3899,KANIGARAN,KANIGARAN,1
3900,KANIGARAN,KANIGARAN,1
3901,KANIGARAN,KANIGARAN,1
3902,KANIGARAN,KANIGARAN,1
3903,KEDOPOK,KEDOPOK,1
3904,KEDOPOK,KEDOPOK,1
3905,KEDOPOK,KEDOPOK,1
3906,KEDOPOK,KEDOPOK,1
3907,KEDOPOK,KEDOPOK,1
3908,KEDOPOK,KEDOPOK,1
3909,MAYANGAN,MAYANGAN,1
3910,MAYANGAN,MAYANGAN,1
3911,MAYANGAN,MAYANGAN,1
3912,MAYANGAN,MAYANGAN,1
3913,WONOASIH,WONOASIH,1
3914,WONOASIH,WONOASIH,1
3915,WONOASIH,WONOASIH,1
3916,WONOASIH,WONOASIH,1
3917,WONOASIH,WONOASIH,1
3918,WONOASIH,WONOASIH,1
3919,BLIMBING,BLIMBING,1
3920,BLIMBING,BLIMBING,1
3921,BLIMBING,BLIMBING,1
3922,BLIMBING,BLIMBING,1
3923,BLIMBING,BLIMBING,1
3924,BLIMBING,BLIMBING,1
3925,BLIMBING,BLIMBING,1
3926,BLIMBING,BLIMBING,1
3927,KEDUNG KANDANG,KEDUNG KANDANG,1
3928,KEDUNG KANDANG,KEDUNG KANDANG,1
3929,KEDUNG KANDANG,KEDUNG KANDANG,1
3930,KEDUNG KANDANG,KEDUNG KANDANG,1
3931,KEDUNG KANDANG,KEDUNG KANDANG,1
3932,KEDUNG KANDANG,KEDUNG KANDANG,1
3933,KEDUNG KANDANG,KEDUNG KANDANG,1
3934,KEDUNG KANDANG,KEDUNG KANDANG,1
3935,KEDUNG KANDANG,KEDUNG KANDANG,1
3936,KLOJEN,KLOJEN,1
3937,KLOJEN,KLOJEN,1
3938,KLOJEN,KLOJEN,1
3939,KLOJEN,KLOJEN,1
3940,KLOJEN,KLOJEN,1
3941,KLOJEN,KLOJEN,1
3942,KLOJEN,KLOJEN,1
3943,KLOJEN,KLOJEN,1
3944,KLOJEN,KLOJEN,1
3945,LOWOK WARU,LOWOK WARU,1
3946,LOWOK WARU,LOWOK WARU,1
3947,LOWOK WARU,LOWOK WARU,1
3948,LOWOK WARU,LOWOK WARU,1
3949,LOWOK WARU,LOWOK WARU,1
3950,LOWOK WARU,LOWOK WARU,1
3951,SUKUN,SUKUN,1
3952,SUKUN,SUKUN,1
3953,SUKUN,SUKUN,1
3954,SUKUN,SUKUN,1
3955,SUKUN,SUKUN,1
3956,BABAT,BABAT,1
3957,BLULUK,BLULUK,1
3958,BRONDONG,BRONDONG,1
3959,DEKET,DEKET,1
3960,KALITENGAH,KALITENGAH,1
3961,KARANGBINANGUN,KARANGBINANGUN,1
3962,KARANGGENENG,KARANGGENENG,1
3963,KEDUNGPRING,KEDUNGPRING,1
3964,KEMBANGBAHU,KEMBANGBAHU,1
3965,LAMONGAN,LAMONGAN,1
3966,LAMONGAN,LAMONGAN,1
3967,LAMONGAN,LAMONGAN,1
3968,LAMONGAN,LAMONGAN,1
3969,LAMONGAN,LAMONGAN,1
3970,LAMONGAN,LAMONGAN,1
3971,LAMONGAN,LAMONGAN,1
3972,LAMONGAN,LAMONGAN,1
3973,LAMONGAN,LAMONGAN,1
3974,LAMONGAN,LAMONGAN,1
3975,LAREN,LAREN,1
3976,MADURAN,MADURAN,1
3977,MANTUP,MANTUP,1
3978,MODO,MODO,1
3979,NGIMBANG,NGIMBANG,1
3980,PACIRAN,PACIRAN,1
3981,PUCUK,PUCUK,1
3982,PUCUK,PUCUK,1
3983,SAMBENG,SAMBENG,1
3984,SARIREJO,SARIREJO,1
3985,SEKARAN,SEKARAN,1
3986,SOLOKURO,SOLOKURO,1
3987,SUGIO,SUGIO,1
3988,SUKODADI,SUKODADI,1
3989,SUKORAME,SUKORAME,1
3990,TIKUNG,TIKUNG,1
3991,CANDIPURO,CANDIPURO,1
3992,GUCIALIT,GUCIALIT,1
3993,KEDUNGJAJANG,KEDUNGJAJANG,1
3994,KLAKAH,KLAKAH,1
3995,KUNIR,KUNIR,1
3996,LUMAJANG,LUMAJANG,1
3997,PADANG,PADANG,1
3998,PASIRIAN,PASIRIAN,1
3999,PASRUJAMBE,PASRUJAMBE,1
4000,PRONOJIWO,PRONOJIWO,1
4001,RANDU AGUNG,RANDU AGUNG,1
4002,RANUYOSO,RANUYOSO,1
4003,ROWOKANGKUNG,ROWOKANGKUNG,1
4004,SENDURO,SENDURO,1
4005,SUMBER SUKO,SUMBER SUKO,1
4006,TEKUNG,TEKUNG,1
4007,TEMPEH,TEMPEH,1
4008,TEMPURSARI,TEMPURSARI,1
4009,YOSOWILANGUN,YOSOWILANGUN,1
4010,BALEREJO,BALEREJO,1
4011,BALEREJO,BALEREJO,1
